2.079488800000000026e+00	7.690301200000000392e-01	-6.543291399999999758e-01	-1.914408000000000110e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.104022699999999801e+00	7.607649199999999556e-01	-6.774288299999999818e-01	-1.816233299999999939e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.128556500000000185e+00	7.548036799999999769e-01	-7.012274200000000457e-01	-1.718058499999999933e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.153090300000000124e+00	7.512038199999999666e-01	-7.254957100000000159e-01	-1.619883699999999926e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.177624199999999899e+00	7.500000000000000000e-01	-7.500000000000000000e-01	-1.521708899999999920e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.202157999999999838e+00	7.512038199999999666e-01	-7.745042899999999841e-01	-1.423534199999999972e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.226691900000000057e+00	7.548036799999999769e-01	-7.987725799999999543e-01	-1.325359399999999965e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.251225699999999996e+00	7.607649199999999556e-01	-8.225711700000000182e-01	-1.227184599999999959e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.275759499999999935e+00	7.690301200000000392e-01	-8.456708600000000242e-01	-1.129009900000000011e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.300293400000000155e+00	7.795196800000000481e-01	-8.678491799999999978e-01	-1.030835100000000004e+00	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.324827200000000094e+00	7.921325999999999645e-01	-8.888925600000000538e-01	-9.326603199999999871e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.349361000000000033e+00	8.067473899999999531e-01	-9.085983199999999593e-01	-8.344855500000000204e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.373894899999999808e+00	8.232232999999999912e-01	-9.267767000000000088e-01	-7.363107800000000536e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.398428700000000191e+00	8.414016800000000407e-01	-9.432526100000000469e-01	-6.381360099999999758e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.422962599999999966e+00	8.611074399999999462e-01	-9.578674000000000355e-01	-5.399612400000000090e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.447496399999999905e+00	8.821508200000000022e-01	-9.704803199999999519e-01	-4.417864699999999867e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.472030199999999844e+00	9.043291399999999758e-01	-9.809698799999999608e-01	-3.436117000000000199e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.496564100000000064e+00	9.274288299999999818e-01	-9.892350800000000444e-01	-2.454369299999999976e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.521097900000000003e+00	9.512274200000000457e-01	-9.951963200000000231e-01	-1.472621600000000031e-01	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.545631699999999942e+00	9.754957100000000159e-01	-9.987961800000000334e-01	-4.908738499999999727e-02	4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.570165600000000161e+00	1.000000000000000000e+00	-1.000000000000000000e+00	-4.908738499999999727e-02	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.594699400000000100e+00	1.024504300000000034e+00	-1.001203800000000088e+00	-1.472621600000000031e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.619233299999999875e+00	1.048772599999999944e+00	-1.004803700000000077e+00	-2.454369299999999976e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.643767099999999814e+00	1.072571200000000058e+00	-1.010764900000000077e+00	-3.436117000000000199e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.668300900000000198e+00	1.095670900000000003e+00	-1.019030099999999939e+00	-4.417864699999999867e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.692834799999999973e+00	1.117849199999999987e+00	-1.029519700000000038e+00	-5.399612400000000090e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.717368599999999912e+00	1.138892599999999922e+00	-1.042132599999999965e+00	-6.381360099999999758e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.741902399999999851e+00	1.158598299999999970e+00	-1.056747399999999892e+00	-7.363107800000000536e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.766436300000000070e+00	1.176776700000000009e+00	-1.073223299999999991e+00	-8.344855500000000204e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
2.790970100000000009e+00	1.193252600000000108e+00	-1.091401700000000030e+00	-9.326603199999999871e-01	-4.000000000000000000e+00	2.500000000000000000e-01	2.500000000000000000e-01
